payment_id,subscription_id,bill_month,billed_amount,paid_amount,payment_status
P00000693,S000116,202506,799,799,PAID
P00000694,S000116,202507,799,799,PAID
P00000695,S000116,202508,799,799,PAID
P00000696,S000116,202509,799,799,PAID
P00000697,S000116,202510,799,799,PAID
P00000698,S000116,202511,799,799,PAID
P00000699,S000116,202512,799,799,PAID
P00000700,S000117,202506,799,799,LATE
P00000701,S000117,202507,799,799,PAID
P00000702,S000117,202508,799,799,PAID
P00000703,S000117,202509,799,799,PAID
P00000704,S000117,202510,799,799,PAID
P00000705,S000117,202511,799,799,LATE
P00000706,S000117,202512,799,799,PAID
P00000707,S000118,202508,499,499,PAID
P00000708,S000118,202509,499,0,UNPAID
P00000709,S000119,202511,799,799,PAID
P00000710,S000119,202512,799,799,LATE
P00000711,S000120,202503,799,799,PAID
P00000712,S000120,202504,799,799,PAID
P00000713,S000120,202505,799,799,PAID
P00000714,S000120,202506,799,799,PAID
P00000715,S000120,202507,799,799,PAID
P00000716,S000121,202503,499,499,PAID
P00000717,S000121,202504,499,499,PAID
P00000718,S000121,202505,499,499,PAID
P00000719,S000121,202506,499,499,LATE
P00000720,S000121,202507,499,499,PAID
P00000721,S000121,202508,499,499,PAID
P00000722,S000121,202509,499,499,PAID
P00000723,S000121,202510,499,499,PAID
P00000724,S000121,202511,499,499,PAID
P00000725,S000121,202512,499,499,PAID
P00000726,S000122,202508,599,599,PAID
P00000727,S000122,202509,599,599,PAID
P00000728,S000122,202510,599,599,PAID
P00000729,S000122,202511,599,599,PAID
P00000730,S000122,202512,599,599,PAID
P00000731,S000123,202501,499,499,PAID
P00000732,S000123,202502,499,499,PAID
P00000733,S000123,202503,499,499,PAID
P00000734,S000123,202504,499,499,LATE
P00000735,S000123,202505,499,499,PAID
P00000736,S000123,202506,499,499,PAID
P00000737,S000123,202507,499,499,PAID
P00000738,S000123,202508,499,0,UNPAID
P00000739,S000123,202509,499,499,PAID
P00000740,S000123,202510,499,499,PAID
P00000741,S000123,202511,499,499,LATE
P00000742,S000123,202512,499,499,PAID
P00000743,S000124,202508,499,499,PAID
P00000744,S000124,202509,499,499,PAID
P00000745,S000124,202510,499,499,PAID
P00000746,S000124,202511,499,499,PAID
P00000747,S000124,202512,499,499,PAID
P00000748,S000125,202511,799,799,LATE
P00000749,S000125,202512,799,799,PAID
P00000750,S000126,202501,599,599,PAID
P00000751,S000126,202502,599,599,PAID
P00000752,S000126,202503,599,599,PAID
P00000753,S000126,202504,599,599,PAID
P00000754,S000126,202505,599,0,UNPAID
P00000755,S000127,202506,499,499,PAID
P00000756,S000127,202507,499,499,PAID
P00000757,S000127,202508,499,499,PAID
P00000758,S000127,202509,499,499,LATE
P00000759,S000127,202510,499,499,PAID
P00000760,S000127,202511,499,499,PAID
P00000761,S000127,202512,499,499,PAID
P00000762,S000128,202511,599,599,PAID
P00000763,S000128,202512,599,599,PAID
P00000764,S000129,202503,599,599,PAID
P00000765,S000129,202504,599,599,PAID
P00000766,S000129,202505,599,599,PAID
P00000767,S000129,202506,599,599,PAID
P00000768,S000129,202507,599,599,PAID
P00000769,S000129,202508,599,599,PAID
P00000770,S000129,202509,599,599,PAID
P00000771,S000129,202510,599,599,PAID
P00000772,S000129,202511,599,599,PAID
P00000773,S000129,202512,599,599,PAID
P00000774,S000130,202502,599,599,PAID
P00000775,S000130,202503,599,599,PAID
P00000776,S000130,202504,599,599,PAID
P00000777,S000130,202505,599,599,PAID
P00000778,S000130,202506,599,599,PAID
P00000779,S000130,202507,599,0,UNPAID
P00000780,S000130,202508,599,599,PAID
P00000781,S000130,202509,599,599,LATE
P00000782,S000130,202510,599,599,PAID
P00000783,S000130,202511,599,599,PAID
P00000784,S000130,202512,599,599,PAID
P00000785,S000131,202512,599,599,PAID
P00000786,S000132,202511,799,799,PAID
P00000787,S000132,202512,799,799,PAID
P00000788,S000133,202504,499,499,PAID
P00000789,S000133,202505,499,499,PAID
P00000790,S000133,202506,499,499,PAID
P00000791,S000133,202507,499,499,PAID
P00000792,S000133,202508,499,499,PAID
P00000793,S000133,202509,499,499,PAID
P00000794,S000133,202510,499,499,PAID
P00000795,S000133,202511,499,499,LATE
P00000796,S000134,202512,399,0,UNPAID
P00000797,S000135,202502,399,399,PAID
P00000798,S000135,202503,399,399,PAID
P00000799,S000135,202504,399,399,PAID
P00000800,S000135,202505,399,399,LATE
P00000801,S000135,202506,399,399,PAID
P00000802,S000135,202507,399,399,PAID
P00000803,S000135,202508,399,399,PAID
P00000804,S000135,202509,399,399,PAID
P00000805,S000135,202510,399,399,PAID
P00000806,S000135,202511,399,0,UNPAID
P00000807,S000135,202512,399,399,PAID
P00000808,S000136,202511,999,0,UNPAID
P00000809,S000136,202512,999,999,LATE
P00000810,S000137,202510,399,399,PAID
P00000811,S000137,202511,399,399,PAID
P00000812,S000137,202512,399,399,PAID
P00000813,S000138,202501,799,799,PAID
P00000814,S000138,202502,799,799,PAID
P00000815,S000138,202503,799,799,PAID
P00000816,S000138,202504,799,799,PAID
P00000817,S000138,202505,799,799,PAID
P00000818,S000138,202506,799,799,PAID
P00000819,S000138,202507,799,799,PAID
P00000820,S000138,202508,799,799,PAID
P00000821,S000138,202509,799,799,PAID
P00000822,S000138,202510,799,799,PAID
P00000823,S000138,202511,799,799,PAID
P00000824,S000138,202512,799,0,UNPAID
P00000825,S000139,202502,499,499,PAID
P00000826,S000139,202503,499,499,LATE
P00000827,S000139,202504,499,499,PAID
P00000828,S000139,202505,499,0,UNPAID
P00000829,S000139,202506,499,499,PAID
P00000830,S000139,202507,499,499,PAID
P00000831,S000139,202508,499,499,PAID
P00000832,S000139,202509,499,499,PAID
P00000833,S000139,202510,499,499,PAID
P00000834,S000139,202511,499,499,PAID
P00000835,S000139,202512,499,499,PAID
P00000836,S000140,202512,599,0,UNPAID
P00000837,S000141,202511,999,999,PAID
P00000838,S000141,202512,999,999,PAID
P00000839,S000142,202507,999,999,PAID
P00000840,S000142,202508,999,999,PAID
P00000841,S000142,202509,999,999,LATE
P00000842,S000142,202510,999,999,PAID
P00000843,S000142,202511,999,999,PAID
P00000844,S000142,202512,999,999,PAID
P00000845,S000143,202505,499,499,PAID
P00000846,S000143,202506,499,499,PAID
P00000847,S000144,202505,599,599,PAID
P00000848,S000144,202506,599,599,PAID
P00000849,S000144,202507,599,599,PAID
P00000850,S000144,202508,599,599,PAID
P00000851,S000144,202509,599,599,PAID
P00000852,S000144,202510,599,599,PAID
P00000853,S000144,202511,599,599,PAID
P00000854,S000144,202512,599,599,LATE
P00000855,S000145,202505,499,499,PAID
P00000856,S000145,202506,499,499,LATE
P00000857,S000145,202507,499,499,PAID
P00000858,S000145,202508,499,499,PAID
P00000859,S000145,202509,499,499,PAID
P00000860,S000145,202510,499,499,PAID
P00000861,S000146,202506,399,399,PAID
P00000862,S000146,202507,399,399,PAID
P00000863,S000146,202508,399,399,PAID
P00000864,S000146,202509,399,399,PAID
P00000865,S000146,202510,399,0,UNPAID
P00000866,S000146,202511,399,399,PAID
P00000867,S000146,202512,399,399,LATE
P00000868,S000147,202510,399,0,UNPAID
P00000869,S000147,202511,399,399,PAID
P00000870,S000147,202512,399,399,LATE
P00000871,S000148,202512,499,499,PAID
P00000872,S000149,202505,399,399,PAID
P00000873,S000149,202506,399,0,UNPAID
P00000874,S000149,202507,399,399,PAID
P00000875,S000149,202508,399,399,PAID
P00000876,S000149,202509,399,399,PAID
P00000877,S000149,202510,399,399,PAID
P00000878,S000149,202511,399,399,PAID
P00000879,S000149,202512,399,399,PAID
P00000880,S000150,202501,599,599,PAID
P00000881,S000150,202502,599,599,PAID
P00000882,S000150,202503,599,599,PAID
P00000883,S000150,202504,599,599,PAID
P00000884,S000150,202505,599,599,PAID
P00000885,S000150,202506,599,599,LATE
P00000886,S000150,202507,599,599,PAID
P00000887,S000150,202508,599,599,PAID
P00000888,S000150,202509,599,599,PAID
P00000889,S000150,202510,599,599,PAID
P00000890,S000150,202511,599,599,PAID
P00000891,S000150,202512,599,599,PAID
P00000892,S000151,202512,399,0,UNPAID
P00000893,S000152,202511,599,599,PAID
P00000894,S000152,202512,599,599,PAID
P00000895,S000153,202510,399,399,PAID
P00000896,S000153,202511,399,399,PAID
P00000897,S000153,202512,399,399,PAID
P00000898,S000154,202506,799,799,PAID
P00000899,S000154,202507,799,799,PAID
P00000900,S000154,202508,799,799,PAID
P00000901,S000154,202509,799,799,PAID
P00000902,S000154,202510,799,799,PAID
P00000903,S000154,202511,799,0,UNPAID
P00000904,S000154,202512,799,799,PAID
P00000905,S000155,202505,799,799,LATE
P00000906,S000155,202506,799,799,LATE
P00000907,S000155,202507,799,799,PAID
P00000908,S000155,202508,799,799,PAID
P00000909,S000155,202509,799,799,PAID
P00000910,S000155,202510,799,799,PAID
P00000911,S000155,202511,799,799,PAID
P00000912,S000155,202512,799,799,LATE
P00000913,S000156,202511,399,399,PAID
P00000914,S000156,202512,399,399,PAID
P00000915,S000157,202512,399,399,PAID
P00000916,S000158,202510,799,799,LATE
P00000917,S000158,202511,799,799,LATE
P00000918,S000158,202512,799,799,PAID
P00000919,S000159,202510,999,999,PAID
P00000920,S000159,202511,999,999,PAID
P00000921,S000159,202512,999,999,PAID
P00000922,S000160,202511,499,499,PAID
P00000923,S000160,202512,499,499,PAID
P00000924,S000161,202508,399,399,PAID
P00000925,S000161,202509,399,399,PAID
P00000926,S000161,202510,399,399,PAID
P00000927,S000161,202511,399,399,PAID
P00000928,S000161,202512,399,399,PAID
P00000929,S000162,202505,999,999,PAID
P00000930,S000162,202506,999,999,PAID
P00000931,S000162,202507,999,999,PAID
P00000932,S000162,202508,999,999,PAID
P00000933,S000162,202509,999,999,PAID
P00000934,S000162,202510,999,999,PAID
P00000935,S000162,202511,999,999,PAID
P00000936,S000162,202512,999,999,PAID
P00000937,S000163,202511,999,999,PAID
P00000938,S000163,202512,999,999,PAID
P00000939,S000164,202507,799,799,PAID
P00000940,S000164,202508,799,799,PAID
P00000941,S000164,202509,799,799,PAID
P00000942,S000164,202510,799,799,PAID
P00000943,S000164,202511,799,799,PAID
P00000944,S000164,202512,799,799,PAID
P00000945,S000165,202511,499,499,PAID
P00000946,S000165,202512,499,499,PAID
P00000947,S000166,202501,999,0,UNPAID
P00000948,S000166,202502,999,999,LATE
P00000949,S000166,202503,999,999,PAID
P00000950,S000166,202504,999,999,LATE
P00000951,S000166,202505,999,999,PAID
P00000952,S000166,202506,999,999,PAID
P00000953,S000166,202507,999,999,PAID
P00000954,S000166,202508,999,999,PAID
P00000955,S000166,202509,999,999,PAID
P00000956,S000166,202510,999,999,PAID
P00000957,S000166,202511,999,999,PAID
P00000958,S000166,202512,999,999,PAID
P00000959,S000167,202508,799,799,PAID
P00000960,S000167,202509,799,799,PAID
P00000961,S000167,202510,799,799,PAID
P00000962,S000167,202511,799,799,PAID
P00000963,S000167,202512,799,0,UNPAID
P00000964,S000168,202504,399,399,PAID
P00000965,S000168,202505,399,399,PAID
P00000966,S000168,202506,399,399,PAID
P00000967,S000168,202507,399,399,PAID
P00000968,S000168,202508,399,399,PAID
P00000969,S000168,202509,399,399,PAID
P00000970,S000168,202510,399,399,PAID
P00000971,S000168,202511,399,0,UNPAID
P00000972,S000168,202512,399,399,PAID
P00000973,S000169,202509,499,499,PAID
P00000974,S000169,202510,499,499,PAID
P00000975,S000169,202511,499,499,PAID
P00000976,S000169,202512,499,499,PAID
P00000977,S000170,202508,799,799,PAID
P00000978,S000170,202509,799,799,PAID
P00000979,S000170,202510,799,799,PAID
P00000980,S000170,202511,799,799,PAID
P00000981,S000170,202512,799,799,PAID
P00000982,S000171,202508,799,799,PAID
P00000983,S000171,202509,799,799,PAID
P00000984,S000171,202510,799,0,UNPAID
P00000985,S000171,202511,799,799,LATE
P00000986,S000171,202512,799,799,PAID
P00000987,S000172,202502,999,999,PAID
P00000988,S000172,202503,999,999,LATE
P00000989,S000172,202504,999,999,PAID
P00000990,S000172,202505,999,999,LATE
P00000991,S000172,202506,999,999,LATE
P00000992,S000172,202507,999,999,PAID
P00000993,S000172,202508,999,999,PAID
P00000994,S000172,202509,999,999,PAID
P00000995,S000172,202510,999,0,UNPAID
P00000996,S000172,202511,999,999,PAID
P00000997,S000172,202512,999,999,PAID
P00000998,S000173,202502,599,599,PAID
P00000999,S000173,202503,599,599,PAID
P00001000,S000173,202504,599,599,LATE
P00001001,S000173,202505,599,599,PAID
P00001002,S000173,202506,599,599,PAID
P00001003,S000173,202507,599,599,PAID
P00001004,S000173,202508,599,599,PAID
P00001005,S000173,202509,599,0,UNPAID
P00001006,S000173,202510,599,599,PAID
P00001007,S000173,202511,599,599,PAID
P00001008,S000173,202512,599,599,LATE
P00001009,S000174,202511,599,0,UNPAID
P00001010,S000174,202512,599,599,PAID
P00001011,S000175,202504,999,999,PAID
P00001012,S000175,202505,999,999,PAID
P00001013,S000175,202506,999,999,PAID
P00001014,S000175,202507,999,999,PAID
P00001015,S000175,202508,999,999,PAID
P00001016,S000175,202509,999,999,PAID
P00001017,S000175,202510,999,999,LATE
P00001018,S000175,202511,999,0,UNPAID
P00001019,S000175,202512,999,999,PAID
P00001020,S000176,202512,799,799,PAID
P00001021,S000177,202502,399,399,PAID
P00001022,S000177,202503,399,399,PAID
P00001023,S000177,202504,399,399,PAID
P00001024,S000177,202505,399,399,PAID
P00001025,S000177,202506,399,399,PAID
P00001026,S000177,202507,399,399,LATE
P00001027,S000177,202508,399,399,LATE
P00001028,S000177,202509,399,399,PAID
P00001029,S000177,202510,399,399,PAID
P00001030,S000177,202511,399,399,PAID
P00001031,S000177,202512,399,399,PAID
P00001032,S000178,202506,999,999,PAID
P00001033,S000178,202507,999,999,LATE
P00001034,S000178,202508,999,0,UNPAID
P00001035,S000178,202509,999,0,UNPAID
P00001036,S000178,202510,999,999,PAID
P00001037,S000178,202511,999,999,LATE
P00001038,S000178,202512,999,0,UNPAID
P00001039,S000179,202512,799,799,PAID
P00001040,S000180,202512,399,399,PAID
P00001041,S000181,202510,799,799,PAID
P00001042,S000181,202511,799,799,PAID
P00001043,S000181,202512,799,0,UNPAID
P00001044,S000182,202508,599,599,PAID
P00001045,S000182,202509,599,599,PAID
P00001046,S000182,202510,599,0,UNPAID
P00001047,S000182,202511,599,599,PAID
P00001048,S000182,202512,599,599,LATE
P00001049,S000183,202507,799,799,PAID
P00001050,S000183,202508,799,799,PAID
P00001051,S000183,202509,799,799,PAID
P00001052,S000183,202510,799,799,PAID
P00001053,S000183,202511,799,799,PAID
P00001054,S000183,202512,799,0,UNPAID
P00001055,S000184,202511,499,499,PAID
P00001056,S000184,202512,499,499,PAID
P00001057,S000185,202501,999,999,LATE
P00001058,S000185,202502,999,999,PAID
P00001059,S000185,202503,999,999,PAID
P00001060,S000185,202504,999,999,PAID
P00001061,S000185,202505,999,999,PAID
P00001062,S000185,202506,999,999,PAID
P00001063,S000185,202507,999,999,PAID
P00001064,S000185,202508,999,999,LATE
P00001065,S000185,202509,999,999,PAID
P00001066,S000185,202510,999,999,PAID
P00001067,S000185,202511,999,999,LATE
P00001068,S000185,202512,999,999,PAID
P00001069,S000186,202510,499,499,PAID
P00001070,S000186,202511,499,499,PAID
P00001071,S000186,202512,499,499,PAID
P00001072,S000187,202512,799,0,UNPAID
P00001073,S000188,202509,999,999,PAID
P00001074,S000188,202510,999,999,PAID
P00001075,S000188,202511,999,999,PAID
P00001076,S000188,202512,999,999,PAID
P00001077,S000189,202505,599,599,PAID
P00001078,S000189,202506,599,599,PAID
P00001079,S000189,202507,599,599,PAID
P00001080,S000189,202508,599,599,PAID
P00001081,S000189,202509,599,0,UNPAID
P00001082,S000189,202510,599,599,PAID
P00001083,S000189,202511,599,599,PAID
P00001084,S000189,202512,599,599,PAID
P00001085,S000190,202503,999,999,PAID
P00001086,S000190,202504,999,999,PAID
P00001087,S000190,202505,999,999,PAID
P00001088,S000190,202506,999,999,PAID
P00001089,S000190,202507,999,999,PAID
P00001090,S000190,202508,999,999,PAID
P00001091,S000190,202509,999,999,PAID
P00001092,S000190,202510,999,999,PAID
P00001093,S000190,202511,999,999,PAID
P00001094,S000190,202512,999,999,LATE
P00001095,S000191,202512,499,499,PAID
P00001096,S000192,202504,599,599,PAID
P00001097,S000192,202505,599,599,PAID
P00001098,S000192,202506,599,599,PAID
P00001099,S000192,202507,599,599,PAID
P00001100,S000192,202508,599,599,LATE
P00001101,S000192,202509,599,599,PAID
P00001102,S000192,202510,599,599,PAID
P00001103,S000192,202511,599,599,PAID
P00001104,S000192,202512,599,599,PAID
P00001105,S000193,202512,999,999,PAID
P00001106,S000194,202512,999,999,PAID
P00001107,S000195,202510,799,799,PAID
P00001108,S000195,202511,799,799,PAID
P00001109,S000195,202512,799,799,LATE
P00001110,S000196,202507,399,399,LATE
P00001111,S000196,202508,399,399,PAID
P00001112,S000196,202509,399,399,PAID
P00001113,S000196,202510,399,399,PAID
P00001114,S000196,202511,399,399,PAID
P00001115,S000196,202512,399,399,PAID
P00001116,S000197,202507,599,599,LATE
P00001117,S000197,202508,599,599,PAID
P00001118,S000198,202505,399,399,PAID
P00001119,S000198,202506,399,399,PAID
P00001120,S000198,202507,399,399,PAID
P00001121,S000198,202508,399,0,UNPAID
P00001122,S000198,202509,399,399,PAID
P00001123,S000198,202510,399,399,PAID
P00001124,S000198,202511,399,399,PAID
P00001125,S000198,202512,399,399,PAID
P00001126,S000199,202504,599,599,LATE
P00001127,S000199,202505,599,599,LATE
P00001128,S000199,202506,599,599,PAID
P00001129,S000199,202507,599,599,PAID
P00001130,S000199,202508,599,599,LATE
P00001131,S000199,202509,599,599,PAID
P00001132,S000199,202510,599,599,LATE
P00001133,S000199,202511,599,599,PAID
P00001134,S000199,202512,599,599,PAID
P00001135,S000200,202502,999,999,PAID
P00001136,S000200,202503,999,999,LATE
P00001137,S000200,202504,999,999,PAID
P00001138,S000200,202505,999,999,PAID
P00001139,S000200,202506,999,999,PAID
P00001140,S000200,202507,999,999,PAID
P00001141,S000200,202508,999,999,PAID
P00001142,S000200,202509,999,999,PAID
P00001143,S000200,202510,999,999,PAID
P00001144,S000200,202511,999,999,PAID
P00001145,S000200,202512,999,999,PAID
P00001146,S000201,202512,499,499,PAID
P00001147,S000202,202512,799,799,LATE
P00001148,S000203,202511,399,399,PAID
P00001149,S000203,202512,399,399,PAID
P00001150,S000204,202512,799,799,PAID
P00001151,S000205,202511,599,599,PAID
P00001152,S000205,202512,599,599,PAID
P00001153,S000206,202512,799,799,LATE
P00001154,S000207,202511,999,999,PAID
P00001155,S000207,202512,999,999,LATE
P00001156,S000208,202507,599,599,PAID
P00001157,S000208,202508,599,599,PAID
P00001158,S000208,202509,599,599,PAID
P00001159,S000208,202510,599,599,PAID
P00001160,S000209,202503,399,399,PAID
P00001161,S000209,202504,399,399,LATE
P00001162,S000209,202505,399,399,PAID
P00001163,S000209,202506,399,399,PAID
P00001164,S000209,202507,399,399,PAID
P00001165,S000209,202508,399,399,PAID
P00001166,S000209,202509,399,399,PAID
P00001167,S000209,202510,399,399,LATE
P00001168,S000209,202511,399,399,PAID
P00001169,S000209,202512,399,399,PAID
P00001170,S000210,202508,399,399,LATE
P00001171,S000210,202509,399,399,PAID
P00001172,S000210,202510,399,0,UNPAID
P00001173,S000210,202511,399,399,PAID
P00001174,S000210,202512,399,399,PAID
P00001175,S000211,202506,999,999,PAID
P00001176,S000211,202507,999,999,PAID
P00001177,S000211,202508,999,999,PAID
P00001178,S000211,202509,999,0,UNPAID
P00001179,S000211,202510,999,999,PAID
P00001180,S000211,202511,999,999,PAID
P00001181,S000211,202512,999,999,PAID
P00001182,S000212,202508,599,599,PAID
P00001183,S000212,202509,599,599,PAID
