subscription_id,usage_date,month_id,download_gb,upload_gb,avg_speed_mbps
S000090,2025-03-01,202503,264.2,82.45,943.7
S000090,2025-04-01,202504,379.08,74.95,656.23
S000090,2025-05-01,202505,209.31,97.66,688.32
S000090,2025-06-01,202506,333.76,143.86,744.81
S000090,2025-07-01,202507,282.34,71.47,872.27
S000090,2025-08-01,202508,360.19,51.23,837.88
S000090,2025-09-01,202509,289.87,117.47,862.01
S000090,2025-10-01,202510,309.74,105.62,710.18
S000090,2025-11-01,202511,426.75,89.69,573.05
S000090,2025-12-01,202512,292.08,100.6,649.78
S000091,2025-12-01,202512,313.67,60.9,763.54
S000092,2025-03-01,202503,535.63,58.65,703.63
S000092,2025-04-01,202504,477.1,78.41,767.86
S000092,2025-05-01,202505,254.38,88.57,671.93
S000092,2025-06-01,202506,438.72,103.75,1088.43
S000092,2025-07-01,202507,402.17,86.52,729.16
S000092,2025-08-01,202508,318.22,86.77,655.69
S000092,2025-09-01,202509,365.16,106.35,549.02
S000092,2025-10-01,202510,452.59,106.34,682.29
S000092,2025-11-01,202511,159.03,67.84,894.55
S000092,2025-12-01,202512,347.94,60.01,624.28
S000093,2025-01-01,202501,425.66,90.93,664.16
S000093,2025-02-01,202502,316.99,72.16,561.64
S000093,2025-03-01,202503,495.38,73.55,882.57
S000093,2025-04-01,202504,486.92,99.97,635.26
S000093,2025-05-01,202505,386.34,79.52,564.44
S000093,2025-06-01,202506,379.19,56.42,878.15
S000093,2025-07-01,202507,308.18,84.02,742.49
S000093,2025-08-01,202508,326.7,91.73,628.76
S000093,2025-09-01,202509,428.42,53.08,718.96
S000093,2025-10-01,202510,524.5,59.99,598.34
S000093,2025-11-01,202511,396.25,83.59,752.59
S000093,2025-12-01,202512,394.03,92.69,866.45
S000094,2025-06-01,202506,386.88,75.17,800.89
S000094,2025-07-01,202507,520.99,77.35,553.82
S000094,2025-08-01,202508,449.64,77.59,374.1
S000094,2025-09-01,202509,426.27,69.29,686.42
S000094,2025-10-01,202510,379.88,83.81,806.42
S000094,2025-11-01,202511,310.81,90.26,661.07
S000094,2025-12-01,202512,416.49,92.31,559.68
S000095,2025-11-01,202511,447.74,69.28,821.21
S000095,2025-12-01,202512,383.06,116.76,666.48
S000096,2025-03-01,202503,318.56,79.61,654.52
S000096,2025-04-01,202504,421.99,47.67,541.95
S000096,2025-05-01,202505,253.9,99.01,956.59
S000096,2025-06-01,202506,340.6,76.62,710.51
S000096,2025-07-01,202507,454.57,61.45,735.76
S000096,2025-08-01,202508,437.77,90.02,728.44
S000096,2025-09-01,202509,440.09,25.94,801.68
S000096,2025-10-01,202510,291.13,43.39,776.68
S000096,2025-11-01,202511,473.63,77.25,842.93
S000096,2025-12-01,202512,495.11,106.3,945.99
S000097,2025-06-01,202506,416.79,81.51,459.71
S000097,2025-07-01,202507,327.85,63.14,1025.64
S000097,2025-08-01,202508,334.17,82.46,782.72
S000097,2025-09-01,202509,353.92,113.9,606.6
S000098,2025-01-01,202501,367.51,65.15,502.0
S000098,2025-02-01,202502,294.94,79.26,635.6
S000098,2025-03-01,202503,287.68,51.87,687.53
S000098,2025-04-01,202504,214.58,95.2,712.37
S000098,2025-05-01,202505,218.82,73.82,587.18
S000098,2025-06-01,202506,378.73,106.81,418.72
S000098,2025-07-01,202507,360.35,76.8,800.7
S000098,2025-08-01,202508,369.19,64.96,652.14
S000098,2025-09-01,202509,278.36,101.52,703.2
S000098,2025-10-01,202510,521.11,78.79,593.74
S000098,2025-11-01,202511,213.77,43.94,462.38
S000098,2025-12-01,202512,374.04,90.17,462.82
S000099,2025-04-01,202504,430.55,70.34,722.02
S000099,2025-05-01,202505,495.1,97.94,659.72
S000099,2025-06-01,202506,269.79,36.96,592.13
S000099,2025-07-01,202507,331.0,60.26,680.31
S000099,2025-08-01,202508,356.92,75.5,602.5
S000099,2025-09-01,202509,365.18,88.84,536.44
S000099,2025-10-01,202510,476.98,78.03,702.83
S000099,2025-11-01,202511,413.74,84.66,842.97
S000099,2025-12-01,202512,375.84,67.75,754.23
S000100,2025-11-01,202511,247.06,82.17,695.02
S000100,2025-12-01,202512,331.27,77.43,417.72
S000101,2025-03-01,202503,300.61,81.86,723.98
S000101,2025-04-01,202504,257.51,105.31,570.07
S000101,2025-05-01,202505,437.25,88.54,603.07
S000101,2025-06-01,202506,509.78,56.13,837.87
S000101,2025-07-01,202507,440.05,66.59,908.87
S000101,2025-08-01,202508,327.5,85.77,739.05
S000101,2025-09-01,202509,337.91,96.22,819.02
S000101,2025-10-01,202510,192.63,106.09,450.63
S000101,2025-11-01,202511,442.93,102.53,536.36
S000101,2025-12-01,202512,313.03,57.89,667.76
S000102,2025-05-01,202505,322.28,95.59,896.55
S000102,2025-06-01,202506,475.61,68.76,668.62
S000102,2025-07-01,202507,198.49,63.88,844.73
S000102,2025-08-01,202508,495.4,55.31,611.13
S000102,2025-09-01,202509,347.62,85.6,578.56
S000102,2025-10-01,202510,388.17,70.52,697.83
S000102,2025-11-01,202511,399.17,80.13,634.54
S000102,2025-12-01,202512,340.14,78.23,644.5
S000103,2025-07-01,202507,326.71,111.97,784.14
S000103,2025-08-01,202508,323.41,93.94,649.93
S000103,2025-09-01,202509,455.58,87.39,683.9
S000103,2025-10-01,202510,390.29,48.58,530.98
S000103,2025-11-01,202511,242.55,82.86,959.88
S000103,2025-12-01,202512,550.82,92.76,775.13
S000104,2025-08-01,202508,187.9,69.15,581.83
S000104,2025-09-01,202509,294.12,76.64,629.19
S000104,2025-10-01,202510,171.86,94.96,539.09
S000104,2025-11-01,202511,371.53,121.48,562.09
S000104,2025-12-01,202512,122.27,74.28,865.14
S000105,2025-10-01,202510,526.25,55.41,774.5
S000105,2025-11-01,202511,308.12,77.88,1096.65
S000105,2025-12-01,202512,214.73,85.07,770.15
S000106,2025-05-01,202505,447.72,81.96,746.21
S000106,2025-06-01,202506,314.75,85.38,648.52
S000106,2025-07-01,202507,405.94,72.61,756.57
S000106,2025-08-01,202508,347.37,102.52,692.29
S000106,2025-09-01,202509,190.43,105.24,564.14
S000106,2025-10-01,202510,291.16,68.09,906.17
S000106,2025-11-01,202511,157.79,142.75,858.41
S000106,2025-12-01,202512,370.09,78.9,742.83
S000107,2025-05-01,202505,396.9,92.9,783.34
S000107,2025-06-01,202506,358.06,76.05,677.31
S000107,2025-07-01,202507,332.46,102.68,789.03
S000107,2025-08-01,202508,85.37,93.12,729.21
S000107,2025-09-01,202509,348.32,72.23,868.62
S000107,2025-10-01,202510,435.28,64.54,761.06
S000107,2025-11-01,202511,262.55,52.41,605.99
S000107,2025-12-01,202512,427.62,99.06,776.96
S000108,2025-04-01,202504,415.26,90.32,603.78
S000108,2025-05-01,202505,388.87,96.01,813.14
S000108,2025-06-01,202506,457.0,94.17,752.72
S000108,2025-07-01,202507,446.31,79.47,567.72
S000108,2025-08-01,202508,335.32,65.1,598.72
S000109,2025-11-01,202511,336.99,64.15,653.81
S000109,2025-12-01,202512,179.57,84.27,700.18
S000110,2025-05-01,202505,276.46,93.18,840.64
S000110,2025-06-01,202506,205.32,64.75,584.63
S000110,2025-07-01,202507,265.41,96.59,670.93
S000110,2025-08-01,202508,326.19,39.92,795.31
S000110,2025-09-01,202509,238.47,81.2,741.61
S000110,2025-10-01,202510,472.46,53.82,247.07
S000110,2025-11-01,202511,366.55,116.01,885.84
S000110,2025-12-01,202512,368.87,70.17,821.07
S000111,2025-12-01,202512,262.38,89.53,775.82
S000112,2025-06-01,202506,445.42,135.19,758.86
S000112,2025-07-01,202507,304.19,79.49,434.64
S000112,2025-08-01,202508,287.48,71.81,621.39
S000112,2025-09-01,202509,363.71,63.55,868.15
S000112,2025-10-01,202510,350.02,79.81,650.82
S000112,2025-11-01,202511,363.97,96.5,569.93
S000112,2025-12-01,202512,290.77,73.93,498.12
S000113,2025-11-01,202511,276.27,70.48,831.16
S000113,2025-12-01,202512,373.63,83.87,827.63
S000114,2025-05-01,202505,337.64,87.81,684.52
S000114,2025-06-01,202506,373.88,68.34,334.18
S000114,2025-07-01,202507,337.91,108.45,838.93
S000115,2025-11-01,202511,436.89,104.72,713.3
S000115,2025-12-01,202512,367.76,67.65,652.59
S000116,2025-06-01,202506,405.42,104.08,679.08
S000116,2025-07-01,202507,309.48,80.01,790.18
S000116,2025-08-01,202508,220.05,34.08,617.42
S000116,2025-09-01,202509,240.14,69.84,677.83
S000116,2025-10-01,202510,309.21,109.05,749.01
S000116,2025-11-01,202511,377.04,92.44,529.18
S000116,2025-12-01,202512,443.52,78.48,800.57
S000117,2025-06-01,202506,253.53,48.92,822.68
S000117,2025-07-01,202507,383.88,61.96,569.55
S000117,2025-08-01,202508,451.29,56.21,946.4
S000117,2025-09-01,202509,268.94,92.77,650.71
S000117,2025-10-01,202510,404.29,69.12,675.58
S000117,2025-11-01,202511,353.68,59.96,811.12
S000117,2025-12-01,202512,303.81,75.43,550.85
S000118,2025-08-01,202508,119.39,76.18,1061.89
S000118,2025-09-01,202509,420.61,79.61,660.57
S000119,2025-11-01,202511,352.02,90.94,522.88
S000119,2025-12-01,202512,450.29,94.31,807.73
S000120,2025-03-01,202503,389.46,80.39,800.93
S000120,2025-04-01,202504,403.26,72.92,613.96
S000120,2025-05-01,202505,359.17,110.98,514.13
S000120,2025-06-01,202506,217.92,83.3,707.63
S000120,2025-07-01,202507,365.6,84.88,666.52
S000121,2025-03-01,202503,484.09,47.98,575.73
S000121,2025-04-01,202504,340.71,47.14,673.62
S000121,2025-05-01,202505,499.53,80.42,734.61
S000121,2025-06-01,202506,236.59,67.67,643.72
S000121,2025-07-01,202507,321.41,105.63,783.65
S000121,2025-08-01,202508,249.97,84.93,774.73
S000121,2025-09-01,202509,452.61,111.61,547.74
S000121,2025-10-01,202510,277.02,54.85,664.9
S000121,2025-11-01,202511,391.97,99.75,688.61
S000121,2025-12-01,202512,321.21,83.04,574.73
S000122,2025-08-01,202508,538.06,47.85,727.71
S000122,2025-09-01,202509,532.12,80.14,671.49
S000122,2025-10-01,202510,317.83,76.39,905.93
S000122,2025-11-01,202511,150.93,110.67,486.41
S000122,2025-12-01,202512,326.0,71.42,788.28
S000123,2025-01-01,202501,206.17,89.24,1003.65
S000123,2025-02-01,202502,227.31,83.79,600.7
S000123,2025-03-01,202503,388.33,80.38,603.78
S000123,2025-04-01,202504,393.91,116.09,671.36
S000123,2025-05-01,202505,414.78,54.13,556.53
S000123,2025-06-01,202506,392.52,109.68,753.34
S000123,2025-07-01,202507,321.82,79.99,512.44
S000123,2025-08-01,202508,404.41,97.65,632.19
S000123,2025-09-01,202509,307.7,85.32,634.49
S000123,2025-10-01,202510,344.05,121.99,662.95
S000123,2025-11-01,202511,317.75,67.05,811.63
S000123,2025-12-01,202512,333.69,67.01,898.2
S000124,2025-08-01,202508,477.76,67.99,420.02
S000124,2025-09-01,202509,440.68,66.31,818.59
S000124,2025-10-01,202510,172.69,97.85,518.32
S000124,2025-11-01,202511,415.77,80.29,556.91
S000124,2025-12-01,202512,313.37,93.73,715.88
S000125,2025-11-01,202511,402.6,119.53,465.36
S000125,2025-12-01,202512,495.55,82.09,565.18
S000126,2025-01-01,202501,230.27,76.22,838.25
S000126,2025-02-01,202502,338.52,110.22,482.32
S000126,2025-03-01,202503,348.91,54.95,754.54
S000126,2025-04-01,202504,429.82,71.58,309.37
S000126,2025-05-01,202505,367.91,88.73,760.64
S000127,2025-06-01,202506,461.22,58.58,802.03
S000127,2025-07-01,202507,457.33,44.43,747.95
S000127,2025-08-01,202508,304.62,78.37,752.15
S000127,2025-09-01,202509,306.15,66.49,705.12
S000127,2025-10-01,202510,252.15,58.28,801.91
S000127,2025-11-01,202511,246.61,93.33,769.39
S000127,2025-12-01,202512,194.68,66.45,879.12
S000128,2025-11-01,202511,261.7,70.71,769.31
S000128,2025-12-01,202512,420.51,74.97,610.37
S000129,2025-03-01,202503,478.01,114.78,846.83
S000129,2025-04-01,202504,357.68,63.83,575.43
S000129,2025-05-01,202505,397.03,88.37,910.24
S000129,2025-06-01,202506,408.54,49.94,857.79
S000129,2025-07-01,202507,260.17,72.32,737.53
S000129,2025-08-01,202508,529.61,142.2,791.01
S000129,2025-09-01,202509,333.51,90.69,833.15
S000129,2025-10-01,202510,321.14,115.9,734.51
S000129,2025-11-01,202511,394.8,93.32,763.24
S000129,2025-12-01,202512,425.5,67.65,616.25
S000130,2025-02-01,202502,250.99,88.79,816.84
S000130,2025-03-01,202503,391.2,113.49,699.16
S000130,2025-04-01,202504,410.19,58.17,641.94
S000130,2025-05-01,202505,412.6,96.98,655.9
S000130,2025-06-01,202506,343.56,49.64,646.45
S000130,2025-07-01,202507,430.13,91.5,775.1
S000130,2025-08-01,202508,354.48,80.14,600.95
S000130,2025-09-01,202509,412.89,88.42,773.8
S000130,2025-10-01,202510,302.66,36.93,864.57
S000130,2025-11-01,202511,306.9,62.74,804.02
S000130,2025-12-01,202512,314.72,101.2,792.55
S000131,2025-12-01,202512,411.52,52.68,881.79
S000132,2025-11-01,202511,373.51,72.61,721.51
S000132,2025-12-01,202512,190.14,88.17,545.59
S000133,2025-04-01,202504,228.26,49.55,866.9
S000133,2025-05-01,202505,293.37,110.67,619.63
S000133,2025-06-01,202506,196.34,57.67,885.37
S000133,2025-07-01,202507,335.97,69.03,724.0
S000133,2025-08-01,202508,395.16,102.35,917.27
S000133,2025-09-01,202509,317.62,53.48,637.98
S000133,2025-10-01,202510,373.43,60.72,556.43
S000133,2025-11-01,202511,380.94,79.03,704.92
S000134,2025-12-01,202512,281.74,75.39,561.37
S000135,2025-02-01,202502,430.12,100.7,423.07
S000135,2025-03-01,202503,266.34,50.07,602.5
S000135,2025-04-01,202504,342.49,51.01,561.72
S000135,2025-05-01,202505,259.64,84.15,710.4
S000135,2025-06-01,202506,285.04,83.54,618.0
S000135,2025-07-01,202507,325.55,113.47,901.07
S000135,2025-08-01,202508,233.04,96.59,821.71
S000135,2025-09-01,202509,246.66,96.38,930.69
S000135,2025-10-01,202510,248.97,61.65,852.65
S000135,2025-11-01,202511,374.43,91.03,751.09
S000135,2025-12-01,202512,385.16,53.47,857.1
S000136,2025-11-01,202511,455.26,75.41,693.48
S000136,2025-12-01,202512,212.2,90.29,785.81
S000137,2025-10-01,202510,344.4,102.49,649.89
S000137,2025-11-01,202511,400.81,59.61,696.47
S000137,2025-12-01,202512,334.31,84.51,644.57
S000138,2025-01-01,202501,338.17,96.52,634.49
S000138,2025-02-01,202502,205.41,114.99,907.22
S000138,2025-03-01,202503,233.7,93.79,624.55
S000138,2025-04-01,202504,373.71,85.88,664.84
S000138,2025-05-01,202505,279.46,66.19,562.57
S000138,2025-06-01,202506,275.14,78.66,592.64
S000138,2025-07-01,202507,411.38,109.74,612.99
S000138,2025-08-01,202508,371.55,89.99,770.8
S000138,2025-09-01,202509,356.84,94.85,772.34
S000138,2025-10-01,202510,238.61,97.38,833.09
S000138,2025-11-01,202511,281.3,80.76,802.5
S000138,2025-12-01,202512,331.16,101.46,1054.58
S000139,2025-02-01,202502,279.26,52.38,745.57
S000139,2025-03-01,202503,414.94,75.38,917.99
S000139,2025-04-01,202504,229.53,93.86,609.12
S000139,2025-05-01,202505,504.74,119.85,585.0
S000139,2025-06-01,202506,300.54,97.19,641.93
S000139,2025-07-01,202507,345.91,80.51,412.05
S000139,2025-08-01,202508,348.75,66.21,626.03
S000139,2025-09-01,202509,479.93,54.87,821.98
S000139,2025-10-01,202510,324.89,74.4,818.56
S000139,2025-11-01,202511,380.6,91.41,845.23
S000139,2025-12-01,202512,320.18,67.76,537.23
S000140,2025-12-01,202512,275.71,138.98,886.7
S000141,2025-11-01,202511,228.4,53.55,772.28
S000141,2025-12-01,202512,399.25,90.98,661.76
S000142,2025-07-01,202507,338.71,86.56,712.88
S000142,2025-08-01,202508,150.26,75.4,572.29
S000142,2025-09-01,202509,365.77,139.71,755.12
S000142,2025-10-01,202510,321.78,98.44,772.4
S000142,2025-11-01,202511,387.81,92.14,1008.48
S000142,2025-12-01,202512,248.22,89.47,561.04
S000143,2025-05-01,202505,400.0,61.63,637.39
S000143,2025-06-01,202506,323.44,99.52,837.77
S000144,2025-05-01,202505,237.89,81.1,593.56
S000144,2025-06-01,202506,236.73,75.66,653.73
S000144,2025-07-01,202507,568.4,88.66,493.36
S000144,2025-08-01,202508,299.17,100.43,1013.27
S000144,2025-09-01,202509,207.26,42.4,980.64
S000144,2025-10-01,202510,385.07,62.63,780.19
S000144,2025-11-01,202511,112.78,80.07,749.17
S000144,2025-12-01,202512,433.18,59.72,712.85
S000145,2025-05-01,202505,266.71,85.11,565.7
S000145,2025-06-01,202506,313.27,60.08,797.67
S000145,2025-07-01,202507,427.26,75.31,705.74
S000145,2025-08-01,202508,219.63,74.01,692.47
S000145,2025-09-01,202509,585.87,57.76,919.63
S000145,2025-10-01,202510,439.72,85.61,963.79
S000146,2025-06-01,202506,383.49,87.78,692.03
S000146,2025-07-01,202507,460.12,101.93,606.15
S000146,2025-08-01,202508,231.27,75.94,579.99
S000146,2025-09-01,202509,344.28,104.75,631.4
S000146,2025-10-01,202510,346.15,81.16,827.26
S000146,2025-11-01,202511,147.78,67.87,731.69
S000146,2025-12-01,202512,458.01,70.16,418.52
S000147,2025-10-01,202510,405.77,67.29,521.55
S000147,2025-11-01,202511,293.81,76.31,609.29
S000147,2025-12-01,202512,151.5,97.94,891.23
S000148,2025-12-01,202512,408.64,57.25,669.78
S000149,2025-05-01,202505,349.41,91.98,800.25
S000149,2025-06-01,202506,283.92,81.64,768.59
S000149,2025-07-01,202507,481.02,94.09,818.36
S000149,2025-08-01,202508,357.54,108.21,761.46
S000149,2025-09-01,202509,272.5,108.07,804.69
S000149,2025-10-01,202510,310.13,70.41,744.49
S000149,2025-11-01,202511,391.69,83.95,746.7
S000149,2025-12-01,202512,503.0,101.43,728.6
S000150,2025-01-01,202501,434.72,59.35,759.69
S000150,2025-02-01,202502,512.84,75.64,572.85
S000150,2025-03-01,202503,291.31,58.21,582.29
S000150,2025-04-01,202504,316.65,51.89,702.34
S000150,2025-05-01,202505,431.2,61.84,927.89
S000150,2025-06-01,202506,395.97,100.61,601.32
S000150,2025-07-01,202507,426.91,58.16,833.54
S000150,2025-08-01,202508,365.47,91.07,523.66
S000150,2025-09-01,202509,269.44,91.94,557.75
S000150,2025-10-01,202510,391.69,52.66,827.23
S000150,2025-11-01,202511,239.07,91.05,793.84
S000150,2025-12-01,202512,287.29,91.64,739.07
S000151,2025-12-01,202512,301.5,59.83,405.61
S000152,2025-11-01,202511,381.47,48.7,714.3
S000152,2025-12-01,202512,326.29,93.58,654.69
S000153,2025-10-01,202510,320.35,94.64,750.26
S000153,2025-11-01,202511,378.45,89.39,469.66
S000153,2025-12-01,202512,418.11,92.25,547.5
S000154,2025-06-01,202506,328.03,79.21,679.83
S000154,2025-07-01,202507,380.05,108.63,862.27
S000154,2025-08-01,202508,231.9,92.44,899.34
S000154,2025-09-01,202509,384.81,101.82,1001.84
S000154,2025-10-01,202510,442.13,84.99,856.76
S000154,2025-11-01,202511,363.04,80.48,647.29
S000154,2025-12-01,202512,490.71,63.63,929.86
S000155,2025-05-01,202505,394.99,52.01,755.15
S000155,2025-06-01,202506,161.0,92.51,832.78
S000155,2025-07-01,202507,296.69,82.47,993.12
S000155,2025-08-01,202508,304.48,58.82,922.25
S000155,2025-09-01,202509,526.63,80.07,851.72
S000155,2025-10-01,202510,470.73,65.15,627.2
S000155,2025-11-01,202511,460.78,113.7,784.43
S000155,2025-12-01,202512,270.82,119.74,620.35
S000156,2025-11-01,202511,319.84,86.85,933.12
S000156,2025-12-01,202512,426.86,88.3,769.49
S000157,2025-12-01,202512,353.92,91.16,320.57
S000158,2025-10-01,202510,323.31,84.83,527.35
S000158,2025-11-01,202511,384.77,75.91,963.32
S000158,2025-12-01,202512,491.57,70.68,677.37
S000159,2025-10-01,202510,343.34,70.97,729.25
S000159,2025-11-01,202511,281.75,57.39,793.41
S000159,2025-12-01,202512,406.66,63.91,834.3
S000160,2025-11-01,202511,293.16,85.06,823.05
S000160,2025-12-01,202512,346.97,89.09,622.54
S000161,2025-08-01,202508,332.32,75.88,588.01
S000161,2025-09-01,202509,334.09,49.03,626.33
S000161,2025-10-01,202510,324.36,74.88,663.78
S000161,2025-11-01,202511,344.44,89.59,831.18
S000161,2025-12-01,202512,291.52,55.94,543.69
S000162,2025-05-01,202505,306.15,72.96,584.5
S000162,2025-06-01,202506,233.35,70.88,727.21
S000162,2025-07-01,202507,403.55,68.85,638.05
S000162,2025-08-01,202508,266.6,79.37,572.74
S000162,2025-09-01,202509,401.58,44.28,646.06
S000162,2025-10-01,202510,377.1,83.68,1103.96
S000162,2025-11-01,202511,381.48,59.92,685.68
S000162,2025-12-01,202512,190.14,78.39,575.04
S000163,2025-11-01,202511,432.39,69.01,682.49
S000163,2025-12-01,202512,292.8,114.78,651.81
S000164,2025-07-01,202507,514.93,96.28,772.31
S000164,2025-08-01,202508,383.19,87.88,410.85
S000164,2025-09-01,202509,324.9,96.9,692.67
S000164,2025-10-01,202510,223.53,78.95,955.62
S000164,2025-11-01,202511,462.22,78.76,842.72
S000164,2025-12-01,202512,317.01,45.92,561.33
S000165,2025-11-01,202511,490.66,74.52,663.49
S000165,2025-12-01,202512,323.01,118.08,943.89
S000166,2025-01-01,202501,549.69,76.82,744.34
S000166,2025-02-01,202502,213.5,109.54,524.83
S000166,2025-03-01,202503,369.51,58.05,611.67
S000166,2025-04-01,202504,274.65,67.84,619.13
S000166,2025-05-01,202505,300.66,96.67,534.27
S000166,2025-06-01,202506,369.85,104.36,623.02
S000166,2025-07-01,202507,285.39,75.39,876.96
S000166,2025-08-01,202508,367.47,69.38,772.58
S000166,2025-09-01,202509,250.79,93.63,761.29
S000166,2025-10-01,202510,322.3,63.23,567.0
S000166,2025-11-01,202511,398.13,104.58,604.4
S000166,2025-12-01,202512,391.25,38.26,612.31
S000167,2025-08-01,202508,347.2,61.81,559.52
S000167,2025-09-01,202509,289.9,85.84,671.9
S000167,2025-10-01,202510,148.56,37.59,608.97
S000167,2025-11-01,202511,391.19,25.05,625.04
S000167,2025-12-01,202512,302.64,107.77,642.25
S000168,2025-04-01,202504,384.47,82.83,380.42
S000168,2025-05-01,202505,419.14,84.31,776.24
S000168,2025-06-01,202506,703.36,38.32,958.7
S000168,2025-07-01,202507,324.13,85.75,693.17
S000168,2025-08-01,202508,311.82,68.6,749.43
S000168,2025-09-01,202509,213.45,95.01,637.57
S000168,2025-10-01,202510,248.29,71.0,888.57
S000168,2025-11-01,202511,301.82,87.17,590.36
S000168,2025-12-01,202512,418.21,93.71,977.29
S000169,2025-09-01,202509,334.2,93.37,714.71
S000169,2025-10-01,202510,466.63,65.62,811.75
S000169,2025-11-01,202511,332.48,78.72,713.76
S000169,2025-12-01,202512,372.7,77.68,732.21
S000170,2025-08-01,202508,492.03,99.71,830.37
S000170,2025-09-01,202509,309.0,62.22,843.3
S000170,2025-10-01,202510,428.84,109.45,609.4
